student_id,student_name,student_gpa,student_category,student_location,internship_id,company,title,internship_location,stipend,work_mode,similarity_score,success_probability
STU00166,Ajay F. Singh,8.76,reserved,Hyderabad,INT00105,McKinsey,Graphic Designer Intern,Gurgaon,67298.0,On-site,0.6138504620464883,0.7815178591289199
STU00634,Kartik Nair,9.1,female,Gurgaon,INT00073,Microsoft,Data Science Intern,Gurgaon,102527.0,On-site,0.5967912195819933,0.805861568962137
STU00534,Krishna Sharma,9.39,general,Bangalore,INT00116,PhonePe,Data Analyst Intern,Delhi,51217.0,On-site,0.6018812340046009,0.7972576629978272
STU00769,Amit Sharma,8.94,female,Kolkata,INT00092,PwC,Backend Developer Intern,Ahmedabad,42040.0,Hybrid,0.6254118024175824,0.761007060573803
STU00310,Arnav X. Chauhan,8.25,general,Noida,INT00170,Axis Bank,Product Management Intern,Kolkata,64904.0,On-site,0.6019486523054649,0.7941493273075874
STU00558,Arjun Verma,9.04,rural,Hyderabad,INT00118,EY,Data Analyst Intern,Hyderabad,65948.0,Remote,0.5963368754467591,0.802000654611986
STU00546,Ayaan M. Verma,7.97,general,Ahmedabad,INT00148,Cognizant,Full Stack Developer Intern,Kolkata,37232.0,On-site,0.6137984033701256,0.7757738245654032
STU00332,Ravi L. Tiwari,9.11,general,Hyderabad,INT00128,Axis Bank,Full Stack Developer Intern,Hyderabad,75074.0,On-site,0.5940722414479935,0.8052997766821034
STU00651,Meena Agarwal,7.63,general,Kolkata,INT00012,TCS,Backend Developer Intern,Hyderabad,38824.0,On-site,0.6082856461041096,0.7838581615996534
STU00732,Nikhil X. Bansal,7.96,rural,Mumbai,INT00054,HDFC Bank,ML Engineer Intern,Ahmedabad,104407.0,Remote,0.6217465537205644,0.7629622811970111
STU00101,Fatima Thakur,7.86,general,Surat,INT00041,HCL Technologies,Software Engineer Intern,Surat,44284.0,Remote,0.6290750794039014,0.7517476022181993
STU00954,Aditya Singh,8.49,female,Delhi,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.6246424337604262,0.7576340480804927
STU00372,Ravi Thakur,7.6,general,Noida,INT00082,Amazon,ML Engineer Intern,Surat,141474.0,On-site,0.6098297034489861,0.7796228509387406
STU00405,Aditi A. Patel,8.13,general,Gurgaon,INT00194,Tech Mahindra,Backend Developer Intern,Mumbai,26888.0,On-site,0.6363845000980322,0.7396076305329461
STU00347,Tara Bansal,9.24,rural,Hyderabad,INT00009,Netflix,Deep Learning Intern,Gurgaon,107760.0,On-site,0.5823881019684395,0.820507989597124
STU00940,Arnav Joshi,7.49,general,Ahmedabad,INT00110,Flipkart,Data Analyst Intern,Kolkata,76808.0,Hybrid,0.6159021901955584,0.7696473205707527
STU00492,Ananya Verma,8.56,reserved,Bangalore,INT00085,HCL Technologies,Frontend Developer Intern,Bangalore,25622.0,On-site,0.6073862390819892,0.7818294461463742
STU00884,Riya R. Singh,8.2,rural,Surat,INT00054,HDFC Bank,ML Engineer Intern,Ahmedabad,104407.0,Remote,0.6035630279030534,0.786370535488535
STU00523,Ayaan Jindal,8.93,general,Gurgaon,INT00124,JP Morgan,InfoSec Intern,Gurgaon,75792.0,Hybrid,0.5830233751623084,0.8170213940167149
STU00049,Aarav Kapoor,8.39,reserved,Kolkata,INT00163,Netflix,Cloud Engineer Intern,Kolkata,87589.0,Remote,0.6333735354732065,0.7413211072102647
STU00782,Anaya Iyer,7.91,general,Mumbai,INT00181,TCS,Backend Developer Intern,Bangalore,37398.0,Remote,0.6401471922947242,0.7307090304405551
STU00058,Krishna Agarwal,8.1,general,Surat,INT00140,Freshworks,Android Developer Intern,Surat,53369.0,Remote,0.6055038351239865,0.7812317122503425
STU00505,Myra C. Mishra,8.76,reserved,Gurgaon,INT00115,Ola,Web Developer Intern,Gurgaon,45467.0,Remote,0.6000946093246563,0.7891817012729171
STU00736,Sara Nair,8.27,rural,Gurgaon,INT00066,PwC,ML Engineer Intern,Delhi,50003.0,On-site,0.5931174219041667,0.7995979698591685
STU00369,Dev Mehta,8.5,general,Chennai,INT00129,Accenture,Product Designer Intern,Mumbai,44871.0,Remote,0.5862793654504196,0.8098409029695008
STU00128,Rekha Agarwal,8.47,general,Jaipur,INT00169,Google,Cloud Engineer Intern,Chennai,144491.0,Remote,0.6142131474560554,0.7678151682609988
STU00657,Aryan Thakur,8.24,general,Bangalore,INT00058,Morgan Stanley,Backend Developer Intern,Pune,98309.0,Hybrid,0.5932826337267301,0.7988663652014594
STU00471,Vivaan Q. Shah,8.02,general,Gurgaon,INT00152,PwC,Business Analyst Intern,Chennai,43890.0,Remote,0.6032057552072458,0.78310637574368
STU00142,Reyansh Chauhan,8.91,female,Surat,INT00193,Zomato,Android Developer Intern,Jaipur,61684.0,Hybrid,0.5947462645999775,0.7956260008419018
STU00167,Atharv T. Bansal,8.0,reserved,Gurgaon,INT00037,Swiggy,Machine Learning Intern,Pune,50945.0,Hybrid,0.6488934324731591,0.7140488019165205
STU00256,Rohan Nair,8.95,general,Jaipur,INT00130,HCL Technologies,Software Engineer Intern,Mumbai,25216.0,On-site,0.6308118672277511,0.7407734851491844
STU00331,Darsh K. Nair,9.1,reserved,Chennai,INT00024,Ola,Data Analyst Intern,Jaipur,75338.0,On-site,0.5864944163260661,0.8067726676738749
STU00798,Sunita Kumar,8.18,general,Jaipur,INT00143,ICICI Bank,Product Management Intern,Gurgaon,85633.0,On-site,0.6469349746362372,0.7159358002934282
STU00930,Myra G. Iyer,9.18,general,Kolkata,INT00163,Netflix,Cloud Engineer Intern,Kolkata,87589.0,Remote,0.6104357532669111,0.7695734598336255
STU00039,Anaya Kumar,7.63,rural,Hyderabad,INT00087,JP Morgan,Data Analyst Intern,Jaipur,94475.0,On-site,0.6023494407369447,0.7811465134698387
STU00636,Amit Chopra,9.05,general,Surat,INT00102,Paytm,Data Science Intern,Kolkata,52332.0,Hybrid,0.5786189183244856,0.815586518319242
STU00145,Karan Chauhan,6.35,rural,Surat,INT00154,ICICI Bank,Cybersecurity Intern,Ahmedabad,105528.0,On-site,0.7058324951854898,0.6244138508160596
STU00255,Rekha Mittal,8.42,general,Ahmedabad,INT00157,ICICI Bank,Strategy Intern,Hyderabad,91248.0,Hybrid,0.5923458080831354,0.7943636393089856
STU00113,Khushi R. Nair,8.3,general,Bangalore,INT00173,Netflix,Backend Developer Intern,Bangalore,112748.0,Remote,0.6019472185712088,0.7798868294350174
STU00604,Anaya Tiwari,9.41,rural,Chennai,INT00177,JP Morgan,InfoSec Intern,Chennai,99132.0,On-site,0.6328521559761019,0.7334763621111113
STU00258,Saanvi Goyal,8.41,rural,Gurgaon,INT00163,Netflix,Cloud Engineer Intern,Kolkata,87589.0,Remote,0.5941404551615759,0.7912166935005376
STU00136,Karan Goyal,7.45,general,Gurgaon,INT00141,Microsoft,Data Analyst Intern,Bangalore,119692.0,On-site,0.6241026554731797,0.7453061416635139
STU00445,Aadhya Mishra,7.78,general,Ahmedabad,INT00195,Morgan Stanley,InfoSec Intern,Ahmedabad,98931.0,Hybrid,0.6024025734976672,0.7777665077742513
STU00548,Ananya Kumar,7.41,general,Pune,INT00045,Microsoft,Site Reliability Intern,Pune,91959.0,On-site,0.6062410952759371,0.7719870891475917
STU00860,Nisha S. Joshi,7.8,female,Pune,INT00047,Apple,Full Stack Developer Intern,Surat,143532.0,On-site,0.6025232430195601,0.7767968401441224
STU00220,Suresh M. Jindal,7.89,female,Kolkata,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.6167899586117648,0.7548051185088768
STU00478,Lata Mehta,8.97,general,Hyderabad,INT00124,JP Morgan,InfoSec Intern,Gurgaon,75792.0,Hybrid,0.5883174540584796,0.7974820868346677
STU00570,Advaith Aggarwal,8.29,general,Jaipur,INT00180,Flipkart,Android Developer Intern,Pune,42269.0,On-site,0.6549535083131333,0.6975260700996802
STU00020,Kavya Thakur,9.72,general,Pune,INT00025,Paytm,Deep Learning Intern,Pune,68780.0,On-site,0.6291314550111771,0.7360097006502307
STU00683,Nisha Kumar,7.88,general,Bangalore,INT00037,Swiggy,Machine Learning Intern,Pune,50945.0,Hybrid,0.6308365967706406,0.7333009132955256
STU00654,Rahul Thakur,8.12,reserved,Pune,INT00142,PwC,Graphic Designer Intern,Pune,47167.0,On-site,0.6449432985081638,0.7119993686713083
STU00097,Aditya Mittal,8.21,general,Pune,INT00114,ICICI Bank,InfoSec Intern,Kolkata,81207.0,On-site,0.589966983055273,0.7938846783562066
STU00866,Rekha Rajput,8.05,rural,Chennai,INT00170,Axis Bank,Product Management Intern,Kolkata,64904.0,On-site,0.6035828901077768,0.7733653226866326
STU00670,Anika Nair,8.77,female,Surat,INT00040,Accenture,Business Analyst Intern,Delhi,47476.0,On-site,0.590188102813362,0.7928060765584405
STU00352,Anaya K. Bansal,6.28,female,Kolkata,INT00015,McKinsey,Business Analyst Intern,Surat,80591.0,On-site,0.6796648197775869,0.658268465437177
STU00974,Rekha Kumar,7.43,female,Noida,INT00104,Amazon,AI Research Intern,Gurgaon,121750.0,Remote,0.6767913155438986,0.6622453343897752
STU00248,Meena Jindal,8.97,female,Kolkata,INT00099,Axis Bank,Backend Developer Intern,Ahmedabad,64782.0,Hybrid,0.6391684260056745,0.7181080664856094
STU00230,Ayaan Mishra,8.14,general,Noida,INT00152,PwC,Business Analyst Intern,Chennai,43890.0,Remote,0.5904678156487713,0.7910335181748187
STU00756,Sara B. Chopra,9.27,general,Hyderabad,INT00100,Goldman Sachs,ML Engineer Intern,Hyderabad,90570.0,Remote,0.6448253256899934,0.7093239977318873
STU00904,Sai Kumar,8.56,general,Mumbai,INT00125,Axis Bank,InfoSec Intern,Gurgaon,89477.0,Hybrid,0.5935995363963609,0.7860854106375145
STU00160,Sai Kapoor,8.37,general,Jaipur,INT00069,JP Morgan,Software Engineer Intern,Bangalore,84654.0,Remote,0.5846845343742679,0.7990220166775427
STU00869,Aadhya H. Agarwal,8.17,general,Bangalore,INT00152,PwC,Business Analyst Intern,Chennai,43890.0,Remote,0.6020841061176538,0.7726559631918712
STU00942,Vihaan Pandey,7.81,reserved,Kolkata,INT00117,Infosys,Full Stack Developer Intern,Surat,28808.0,On-site,0.6156093124111838,0.7523119755031475
STU00243,Karan Saxena,8.1,general,Surat,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.6225938994695457,0.7412085976407647
STU00587,Diya Tiwari,8.21,general,Mumbai,INT00026,Zomato,Mobile App Developer Intern,Gurgaon,61191.0,Remote,0.6015272347987318,0.7718147699062881
STU00374,Arnav Mittal,7.76,general,Pune,INT00052,Goldman Sachs,Security Analyst Intern,Noida,108940.0,On-site,0.6374576083700297,0.7175450206981653
STU00780,Harsh T. Nair,6.92,rural,Ahmedabad,INT00195,Morgan Stanley,InfoSec Intern,Ahmedabad,98931.0,Hybrid,0.6170504697483185,0.7479307954055441
STU00312,Sneha Agarwal,8.7,rural,Kolkata,INT00049,McKinsey,Data Science Intern,Bangalore,78465.0,On-site,0.6023363196121391,0.769923016032099
STU00688,Sunita Jain,8.44,general,Hyderabad,INT00080,HDFC Bank,Business Analyst Intern,Hyderabad,61194.0,Remote,0.5969128608018971,0.7775533621086608
STU00644,Myra Malhotra,7.7,rural,Mumbai,INT00019,Deloitte,Business Analyst Intern,Mumbai,48352.0,On-site,0.6135762969998311,0.752187421554041
STU00508,Anika Nair,8.1,general,Bangalore,INT00166,Google,Software Engineer Intern,Gurgaon,122179.0,Remote,0.6218066358194458,0.7397623342546423
STU00041,Anika R. Patel,8.09,general,Pune,INT00072,Freshworks,Frontend Developer Intern,Pune,67785.0,On-site,0.5968991456998294,0.7770893508343987
STU00852,Sita B. Pandey,8.64,general,Jaipur,INT00176,Swiggy,ML Engineer Intern,Jaipur,43993.0,Hybrid,0.5898656215502736,0.787342627029458
STU00469,Amit Goyal,8.75,general,Chennai,INT00028,McKinsey,Graphic Designer Intern,Chennai,57996.0,Hybrid,0.6382609740217003,0.7145352108627931
STU00497,Geeta Mishra,7.41,reserved,Surat,INT00112,Axis Bank,Data Science Intern,Pune,97221.0,On-site,0.6680915595646535,0.6695886662187205
STU00357,Aadhya Jain,7.76,rural,Delhi,INT00172,Freshworks,AI Research Intern,Surat,79961.0,On-site,0.6066399986955874,0.7612714184376626
STU00305,Anika Sharma,8.68,general,Ahmedabad,INT00113,McKinsey,Product Designer Intern,Noida,88274.0,On-site,0.6496548710043003,0.69657760997123
STU00440,Pihu E. Patel,8.84,general,Ahmedabad,INT00033,KPMG,Strategy Intern,Noida,77924.0,On-site,0.5773532724591364,0.8049639675168316
STU00878,Ajay H. Jain,8.39,rural,Pune,INT00196,Tech Mahindra,Full Stack Developer Intern,Hyderabad,32253.0,On-site,0.6054067216143162,0.7624409552593647
STU00666,Anaya Yadav,8.26,reserved,Surat,INT00074,TCS,Web Developer Intern,Jaipur,41727.0,On-site,0.6088695849981755,0.7570194072980997
STU00251,Riya K. Iyer,8.45,general,Pune,INT00099,Axis Bank,Backend Developer Intern,Ahmedabad,64782.0,Hybrid,0.651560775857516,0.6924342002247679
STU00109,Shaurya Jain,6.08,rural,Noida,INT00174,Wipro,Web Developer Intern,Bangalore,27112.0,On-site,0.6944371498195905,0.6279037891603166
STU00792,Anaya Chauhan,6.76,female,Kolkata,INT00136,PhonePe,iOS Developer Intern,Chennai,58638.0,Hybrid,0.6200002855506442,0.7390736620899885
STU00300,Pooja E. Chopra,8.98,general,Delhi,INT00185,Tech Mahindra,Full Stack Developer Intern,Gurgaon,35849.0,On-site,0.5747028719991044,0.8069998603422387
STU00259,Riya V. Yadav,7.83,reserved,Kolkata,INT00138,Tech Mahindra,Business Analyst Intern,Delhi,34042.0,On-site,0.6000937371331633,0.7684428948133517
STU00637,Nisha S. Rajput,8.53,general,Pune,INT00047,Apple,Full Stack Developer Intern,Surat,143532.0,On-site,0.5868069364097651,0.7874352045599816
STU00144,Karan Agarwal,8.58,general,Hyderabad,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.63709642675394,0.7119088258684394
STU00154,Sneha I. Nair,9.46,reserved,Ahmedabad,INT00074,TCS,Web Developer Intern,Jaipur,41727.0,On-site,0.5617197007722196,0.8246924848302488
STU00448,Sara Shah,7.59,general,Kolkata,INT00090,Amazon,Backend Developer Intern,Ahmedabad,137637.0,On-site,0.6111776965624212,0.7504735546475334
STU00302,Shaurya Thakur,8.24,general,Delhi,INT00018,Paytm,Data Analyst Intern,Chennai,35232.0,Hybrid,0.5822705210700557,0.7926397287665031
STU00031,Aditi Chopra,6.19,general,Noida,INT00067,TCS,Software Engineer Intern,Delhi,34425.0,On-site,0.6651218937984781,0.6680217447736688
STU00475,Ajay Kapoor,8.47,general,Pune,INT00035,TCS,Product Management Intern,Pune,39272.0,Hybrid,0.6388079714599662,0.7072799773433467
STU00914,Lata Chauhan,8.69,rural,Pune,INT00022,JP Morgan,InfoSec Intern,Pune,62507.0,Hybrid,0.6468766602582288,0.6943923024684707
STU00868,Keya Saxena,8.23,rural,Pune,INT00021,Tech Mahindra,Backend Developer Intern,Kolkata,32304.0,On-site,0.5849448049845373,0.7872412977221008
STU00646,Sara Gupta,7.92,reserved,Ahmedabad,INT00081,Zomato,Mobile App Developer Intern,Gurgaon,45109.0,Remote,0.627218461368727,0.7235860019240437
STU00229,Sunita M. Jain,8.03,reserved,Mumbai,INT00011,Meta,Backend Developer Intern,Pune,92363.0,On-site,0.6013973102528385,0.7615130576658954
STU00196,Kartik Rajput,6.76,rural,Mumbai,INT00166,Google,Software Engineer Intern,Gurgaon,122179.0,Remote,0.654626115254955,0.6815870040430946
STU00996,Vihaan Mehta,8.2,reserved,Gurgaon,INT00106,KPMG,Full Stack Developer Intern,Mumbai,77523.0,Remote,0.584896623039031,0.7860759959461354
STU00348,Sunita Iyer,8.76,general,Gurgaon,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.5742990093416706,0.8009660736665688
STU00658,Krishna Rajput,9.12,rural,Noida,INT00001,Infosys,Full Stack Developer Intern,Jaipur,25976.0,Hybrid,0.5767507011612701,0.7972373593716182
STU00999,Lata Singh,7.7,general,Delhi,INT00140,Freshworks,Android Developer Intern,Surat,53369.0,Remote,0.620715116201452,0.7311511001376219
STU00626,Suresh Malhotra,9.31,female,Pune,INT00182,ICICI Bank,Software Engineer Intern,Pune,108846.0,On-site,0.5727138290902262,0.8024804328356051
STU00320,Ajay Patel,8.68,general,Chennai,INT00069,JP Morgan,Software Engineer Intern,Bangalore,84654.0,Remote,0.61343831415573,0.7413629362526905
STU00707,Sunita Rajput,8.99,general,Surat,INT00179,Microsoft,Site Reliability Intern,Jaipur,110490.0,On-site,0.5689686885750094,0.8078056195883682
STU00419,Kavya E. Sharma,7.87,general,Noida,INT00133,Netflix,ML Engineer Intern,Chennai,115532.0,Remote,0.5921836260413551,0.7726564561831848
STU00414,Ajay E. Sharma,7.34,general,Surat,INT00047,Apple,Full Stack Developer Intern,Surat,143532.0,On-site,0.6445860698003159,0.6940305483242817
STU00319,Sneha Chopra,7.68,rural,Chennai,INT00119,JP Morgan,Full Stack Developer Intern,Noida,110395.0,On-site,0.6015255013351863,0.7584150550358972
STU00032,Advaith Aggarwal,7.59,general,Surat,INT00072,Freshworks,Frontend Developer Intern,Pune,67785.0,On-site,0.6409676546661436,0.699241360801424
STU00402,Kavya Yadav,7.71,reserved,Gurgaon,INT00137,Wipro,Software Engineer Intern,Delhi,25404.0,Hybrid,0.6087197004518983,0.7472885133782972
STU00090,Dev Aggarwal,8.59,general,Bangalore,INT00061,TCS,Full Stack Developer Intern,Mumbai,46027.0,Hybrid,0.5775762580865061,0.7937018724636992
STU00895,Pooja Saxena,8.6,female,Ahmedabad,INT00180,Flipkart,Android Developer Intern,Pune,42269.0,On-site,0.5930840270462119,0.7702118566703019
STU00209,Ajay Chopra,7.75,general,Noida,INT00001,Infosys,Full Stack Developer Intern,Jaipur,25976.0,Hybrid,0.6139598174244753,0.7385268161307698
STU00289,Krishna Thakur,8.97,general,Chennai,INT00003,BYJU'S,React Developer Intern,Hyderabad,78336.0,On-site,0.5861777895207707,0.7799910518203996
STU00351,Rita Gupta,8.67,rural,Surat,INT00041,HCL Technologies,Software Engineer Intern,Surat,44284.0,Remote,0.5942862662014623,0.7676491962681548
STU00329,Advaith Mittal,7.64,general,Jaipur,INT00114,ICICI Bank,InfoSec Intern,Kolkata,81207.0,On-site,0.6622477358108481,0.6651508634537984
STU00722,Amit U. Malhotra,8.88,general,Kolkata,INT00158,Google,Cloud Engineer Intern,Kolkata,121071.0,Remote,0.5808641191762177,0.7863812317683218
STU00161,Aarav Kumar,8.51,rural,Bangalore,INT00182,ICICI Bank,Software Engineer Intern,Pune,108846.0,On-site,0.5981833366637777,0.7601648250833167
STU00814,Nikhil Kumar,9.57,rural,Pune,INT00078,Cognizant,Software Engineer Intern,Mumbai,38394.0,On-site,0.5547060198131067,0.8248651104167691
STU00362,Sneha Nair,7.82,general,Pune,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.6358846657047365,0.7017141118108943
STU00215,Ayaan Bansal,7.72,general,Pune,INT00063,Google,Cloud Engineer Intern,Pune,88330.0,On-site,0.6181538442553318,0.7282770923975355
STU00632,Ira Shah,8.31,rural,Noida,INT00109,JP Morgan,Product Management Intern,Ahmedabad,106801.0,Remote,0.5794330269659076,0.786288254219925
STU00202,Vihaan Bansal,6.7,female,Pune,INT00190,Amazon,Data Science Intern,Pune,130868.0,On-site,0.6086560427711638,0.7421917466786578
STU00783,Saanvi O. Verma,8.33,general,Chennai,INT00120,PwC,Product Designer Intern,Mumbai,87700.0,On-site,0.584209378858423,0.7787542552042429
STU00045,Ayaan Patel,8.74,general,Delhi,INT00138,Tech Mahindra,Business Analyst Intern,Delhi,34042.0,On-site,0.5884353892361591,0.772211827748188
STU00724,Ayaan Singh,7.42,rural,Pune,INT00115,Ola,Web Developer Intern,Gurgaon,45467.0,Remote,0.6672713893957396,0.6533154651425935
STU00118,Saanvi Rajput,7.16,general,Surat,INT00041,HCL Technologies,Software Engineer Intern,Surat,44284.0,Remote,0.6551192463499037,0.6704058209714432
STU00816,Myra T. Mishra,8.13,general,Delhi,INT00132,Netflix,DevOps Engineer Intern,Ahmedabad,133120.0,On-site,0.6547760282903208,0.6704767199917475
STU00998,Anaya Aggarwal,8.08,general,Bangalore,INT00148,Cognizant,Full Stack Developer Intern,Kolkata,37232.0,On-site,0.599515673404587,0.7530730623777595
STU00992,Saanvi O. Yadav,8.74,reserved,Hyderabad,INT00016,Paytm,Data Science Intern,Jaipur,75708.0,On-site,0.5759509479911349,0.787769915949256
STU00474,Ananya Rajput,8.07,general,Pune,INT00053,Tech Mahindra,Software Engineer Intern,Bangalore,42405.0,On-site,0.6140693917860809,0.7305104174629606
STU00882,Darsh Goyal,8.02,general,Kolkata,INT00102,Paytm,Data Science Intern,Kolkata,52332.0,Hybrid,0.5972519012279707,0.7546284286744576
STU00138,Ira S. Yadav,7.98,female,Surat,INT00089,KPMG,Data Science Intern,Chennai,53072.0,On-site,0.6260246510985779,0.7111102599029112
STU00836,Amit Mehta,8.27,general,Pune,INT00142,PwC,Graphic Designer Intern,Pune,47167.0,On-site,0.5857946459319241,0.77074579317243
STU00387,Aditya M. Goel,7.37,general,Pune,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.6022708271586399,0.7459257885654385
STU00465,Fatima Mishra,8.9,general,Jaipur,INT00020,TCS,Full Stack Developer Intern,Kolkata,25812.0,On-site,0.5925696420924805,0.7603003091637885
STU00383,Khushi Y. Aggarwal,7.16,general,Gurgaon,INT00134,Freshworks,Frontend Developer Intern,Gurgaon,60155.0,Remote,0.6391961342805341,0.6898695335636458
STU00818,Geeta J. Thakur,8.62,reserved,Surat,INT00163,Netflix,Cloud Engineer Intern,Kolkata,87589.0,Remote,0.5923309322802822,0.7599450665832089
STU00597,Kavya C. Patel,7.39,general,Mumbai,INT00053,Tech Mahindra,Software Engineer Intern,Bangalore,42405.0,On-site,0.6129922805428406,0.7285044514534026
STU00545,Ishaan Kumar,6.3,general,Gurgaon,INT00124,JP Morgan,InfoSec Intern,Gurgaon,75792.0,Hybrid,0.6776165937562115,0.6312589917422493
STU00757,Dev Jindal,7.25,general,Kolkata,INT00164,Cognizant,Software Engineer Intern,Mumbai,49568.0,Remote,0.6370725512533584,0.6908638787023214
STU00717,Saanvi Bansal,8.36,general,Noida,INT00185,Tech Mahindra,Full Stack Developer Intern,Gurgaon,35849.0,On-site,0.5745196137888094,0.7846222736606541
STU00980,Rita Nair,6.77,general,Bangalore,INT00114,ICICI Bank,InfoSec Intern,Kolkata,81207.0,On-site,0.6407619388752931,0.6849261333846998
STU00734,Khushi Mishra,8.84,rural,Bangalore,INT00174,Wipro,Web Developer Intern,Bangalore,27112.0,On-site,0.5949243853511555,0.753534851211656
STU00907,Pihu H. Mehta,6.58,general,Bangalore,INT00189,KPMG,ML Engineer Intern,Bangalore,47882.0,On-site,0.6604337706976436,0.654048837950364
STU00847,Tara Singh,7.99,general,Ahmedabad,INT00154,ICICI Bank,Cybersecurity Intern,Ahmedabad,105528.0,On-site,0.6067760980666422,0.7345244140213931
STU00863,Ravi Bansal,7.91,female,Delhi,INT00195,Morgan Stanley,InfoSec Intern,Ahmedabad,98931.0,Hybrid,0.5948889173166385,0.7522462469998324
STU00227,Diya Verma,8.03,general,Ahmedabad,INT00023,McKinsey,Product Management Intern,Noida,63869.0,Remote,0.6293918297170236,0.7002903291091184
STU00206,Rita Jindal,8.69,reserved,Gurgaon,INT00185,Tech Mahindra,Full Stack Developer Intern,Gurgaon,35849.0,On-site,0.5705579344571856,0.7883241605233537
STU00349,Meena Agarwal,7.8,rural,Jaipur,INT00188,BYJU'S,Android Developer Intern,Kolkata,73648.0,On-site,0.5829314567284389,0.7690245956343178
STU00864,Riya Bansal,8.16,general,Mumbai,INT00104,Amazon,AI Research Intern,Gurgaon,121750.0,Remote,0.5756283762945672,0.7796925688597359
STU00449,Tara Thakur,8.28,female,Chennai,INT00013,TCS,Full Stack Developer Intern,Kolkata,32004.0,Remote,0.5936559124592428,0.7521868960169077
STU00648,Reyansh H. Shah,7.15,reserved,Chennai,INT00027,Zomato,iOS Developer Intern,Pune,78750.0,Hybrid,0.6171928743911499,0.7165362157653767
STU00205,Sai Chopra,8.25,rural,Ahmedabad,INT00191,Axis Bank,Backend Developer Intern,Kolkata,116850.0,Remote,0.593712868472092,0.7508050338662269
STU00997,Vivaan Gupta,6.35,general,Jaipur,INT00167,Morgan Stanley,Full Stack Developer Intern,Delhi,116756.0,On-site,0.6569176824324109,0.6557681060790583
STU00908,Nisha Z. Chauhan,7.62,female,Surat,INT00147,TCS,Web Developer Intern,Surat,44561.0,On-site,0.6191567893052883,0.7120125495099987
STU00848,Myra Tiwari,7.21,general,Jaipur,INT00028,McKinsey,Graphic Designer Intern,Chennai,57996.0,Hybrid,0.6088957553379899,0.7273100072345808
STU00060,Daksh Agarwal,8.44,general,Chennai,INT00073,Microsoft,Data Science Intern,Gurgaon,102527.0,On-site,0.5716778579634851,0.7831303453028
STU00504,Saanvi Mehta,8.19,general,Kolkata,INT00168,Flipkart,Data Analyst Intern,Kolkata,70819.0,On-site,0.5942103409310654,0.7492823572173095
STU00201,Neha L. Verma,7.6,general,Bangalore,INT00082,Amazon,ML Engineer Intern,Surat,141474.0,On-site,0.6486696951213249,0.6674758241484123
STU00703,Nikhil B. Jindal,7.14,general,Kolkata,INT00197,Microsoft,Machine Learning Intern,Pune,116094.0,Remote,0.5957126948379714,0.7462797704896664
STU00491,Meena Rajput,7.64,general,Chennai,INT00080,HDFC Bank,Business Analyst Intern,Hyderabad,61194.0,Remote,0.5886153873317705,0.7568875089765271
STU00574,Lata Mehta,8.74,general,Mumbai,INT00122,Amazon,Data Analyst Intern,Chennai,108477.0,On-site,0.6285294201720013,0.696860823239942
STU00364,Arjun Z. Kumar,7.23,general,Hyderabad,INT00150,Flipkart,Deep Learning Intern,Jaipur,54142.0,On-site,0.6395533732405677,0.6795546447498436
STU00241,Sita L. Bansal,7.64,female,Gurgaon,INT00034,Flipkart,React Developer Intern,Noida,78353.0,Hybrid,0.585685866102067,0.7602532928022935
STU00779,Aditya K. Iyer,8.51,female,Surat,INT00112,Axis Bank,Data Science Intern,Pune,97221.0,On-site,0.592207535039275,0.7498498143991649
STU00023,Arnav Nair,9.4,general,Gurgaon,INT00176,Swiggy,ML Engineer Intern,Jaipur,43993.0,Hybrid,0.552862515729111,0.8084465357939303
STU00668,Aditya L. Aggarwal,8.13,female,Bangalore,INT00171,PhonePe,ML Engineer Intern,Bangalore,48284.0,On-site,0.6172044176372298,0.7112662457788059
STU00483,Sneha Pandey,7.01,general,Ahmedabad,INT00151,Accenture,Strategy Intern,Mumbai,88233.0,On-site,0.6183474111401507,0.7091056057530706
STU00938,Ishaan Mittal,8.65,general,Ahmedabad,INT00145,Meta,Cloud Engineer Intern,Ahmedabad,100989.0,On-site,0.6039520921885759,0.7305664569708566
STU00038,Kavya Malhotra,7.59,rural,Jaipur,INT00107,Axis Bank,ML Engineer Intern,Jaipur,96758.0,On-site,0.657320757788054,0.6496889596965123
STU00928,Pihu Bansal,9.25,reserved,Noida,INT00111,Wipro,Full Stack Developer Intern,Gurgaon,46374.0,On-site,0.5574983995066084,0.7992371812603524
STU00856,Ayaan Goyal,8.72,rural,Jaipur,INT00110,Flipkart,Data Analyst Intern,Kolkata,76808.0,Hybrid,0.5656516020778591,0.786380348193958
STU00283,Ajay Z. Kapoor,6.88,reserved,Jaipur,INT00200,Zomato,Deep Learning Intern,Jaipur,43384.0,Remote,0.6673724811451107,0.633747189492047
